Detector ID, Start Latitude,Start Longitude, End Latitude,End Longitude,Road Name
5013511, 41.67340089, -94.62154308, 41.67421589, -94.60217953 , Highway 44
5014842, 42.090098, -93.795859, 42.10526711, -93.79570888 , T Ave
5013514, 41.67373964, -94.56030407, 41.6696197, -94.54138205 , Highway 44
5014845, 42.137482, -93.795554, 42.15435053, -93.79583783 , T Ave
5013513, 41.673845, -94.580171, 41.67373964, -94.56030407 , Highway 44
5014844, 42.1211102, -93.79572767, 42.137482, -93.795554 , T Ave
5013510, 41.67255186, -94.64147928, 41.67340089, -94.62154308 , Highway 44
5014841, 42.0743, -93.795847, 42.090098, -93.795859 , T Ave
5014840, 42.059544, -93.79585525, 42.0743, -93.795847 , T Ave
5026807, 41.694272, -91.637815, 41.694254, -91.6281462 , I-80 E
5026808, 41.689892, -91.635948, 41.67638024, -91.62501085 , US-218 S
5026809, 41.67638024, -91.62501085, 41.66109401, -91.60369701 , US-218 S
5026814, 41.694042, -91.63792, 41.6943258, -91.638084 , I-380 N
5026810, 41.659697, -91.60127, 41.67066105, -91.61656505 , US-218 N
5026811, 41.67066105, -91.61656505, 41.687582, -91.634339 , US-218 N
5026812, 41.686262, -91.569204, 41.69138589, -91.59017383 , I-80 W
5026813, 41.69138589, -91.59017383, 41.69385, -91.60081 , I-80 W
5013509, 41.67433681, -94.66056129, 41.67255186, -94.64147928 , Highway 44
5013508, 41.67495241, -94.68096023, 41.67433681, -94.66056129 , Highway 44
5014814, 42.023406, -93.773765, 42.031504, -93.795889 , 220th St
5014813, 42.02345498, -93.75399652, 42.023406, -93.773765 , 230th St
5014816, 42.02756231, -93.79340418, 42.023177, -93.774195 , 220th St
5014815, 42.034597, -93.809366, 42.02756231, -93.79340418 , 220th St
5014810, 41.87068, -93.88708273, 41.86364, -93.90385699 , 334th Rd
5014812, 42.023161, -93.733181, 42.02345498, -93.75399652 , 230th St
5014811, 41.86364, -93.903857, 41.863376, -93.921883 , IA-210
5026803, 41.69131024, -91.75776832, 41.69473002, -91.73694169 , I-80 E
5026804, 41.69473002, -91.73694169, 41.69516, -91.71626 , I-80 E
5026805, 41.69516, -91.71626, 41.69461635, -91.69600002 , I-80 E
5026800, 41.694254, -91.6281462, 41.694054, -91.616723 , I-80 E
5026801, 41.687579, -91.797978, 41.68775238, -91.77740027 , I-80 E
5026802, 41.68775238, -91.77740027, 41.69131024, -91.75776832 , I-80 E
5014806, 41.87790702, -93.84215165, 41.877939, -93.825524 , 334th Rd
5014809, 41.871972, -93.865435, 41.87068, -93.88708273 , 334th Rd
5014808, 41.87761839, -93.84717732, 41.871972, -93.865435 , 334th Rd
5014825, 42.0228306, -93.5714656, 42.0231141, -93.54975003 , E Lincoln Way
5014824, 42.022597, -93.592754, 42.0228306, -93.5714656 , E Lincoln Way
5014827, 42.02309262, -93.5289565, 42.02310026, -93.50775212 , Lincoln Hwy
5014826, 42.0231141, -93.54975003, 42.02309262, -93.5289565 , Lincoln Hwy
5014821, 42.022765, -93.653515, 42.022764, -93.633657 , Lincoln Way
5014820, 42.022872, -93.673249, 42.022765, -93.653515 , Lincoln Way
5014823, 42.022901, -93.614158, 42.022597, -93.592754 , E Lincoln Way
5014822, 42.022764, -93.633657, 42.022901, -93.614158 , Lincoln Way
5014818, 42.02323387, -93.75400048, 42.022899, -93.734772 , 230th St
5014817, 42.023177, -93.774195, 42.02323387, -93.75400048 , 230th St
5013549, 41.68833054, -93.83974247, 41.688409, -93.81906 , 240th St
5013548, 41.68820012, -93.8595495, 41.68833054, -93.83974247 , 240th St
5014879, 42.14229978, -93.79562903, 42.1271204, -93.79556671 , T Ave
5037515, 42.127661, -96.174972, 42.127783, -96.200246 , County Hwy-K25
5037514, 42.127477, -96.152612, 42.127661, -96.174972 , Highway E24
5013545, 41.68826213, -93.921933, 41.68829418, -93.90149505 , 240th St
5014876, 42.18878843, -93.79583768, 42.17401273, -93.79564009 , T Ave
5013544, 41.6882285, -93.9429755, 41.68826213, -93.921933 , 240th St
5014875, 42.2047762, -93.79561729, 42.18878843, -93.79583768 , T Ave
5013547, 41.68832441, -93.87913054, 41.68820012, -93.8595495 , 240th St
5014878, 42.15918218, -93.79590977, 42.14229978, -93.79562903 , T Ave
5013546, 41.68829418, -93.90149505, 41.68832441, -93.87913054 , 240th St
5037517, 42.077687, -93.581453, 42.063111, -93.58159 , Dayton Ave
5013541, 41.68835917, -94.00323659, 41.688256, -93.98226 , 240th St
5014872, 42.252787, -93.795677, 42.2362433, -93.79570861 , Briggs Woods Rd
5013540, 41.6884376, -94.0245983, 41.68835917, -94.00323659 , 240th St
5014871, 42.267681, -93.795833, 42.252787, -93.795677 , Briggs Woods Rd
5013543, 41.688236, -93.962464, 41.6882285, -93.9429755 , 240th St
5014874, 42.22005752, -93.79553425, 42.2047762, -93.79561729 , Briggs Woods Rd
5013542, 41.688256, -93.98226, 41.688236, -93.962464 , 240th St
5014873, 42.2362433, -93.79570861, 42.22005752, -93.79553425 , Briggs Woods Rd
5014870, 42.022971, -93.673254, 42.0228087, -93.6932284 , Lincoln Way
5037510, 42.90777851, -93.9940483, 42.907743, -93.971229 , 100th St
5024206, 41.75711494, -96.0337184, 41.74134267, -96.02983902 , Austin Ave
5025538, 41.74679857, -92.33229132, 41.747122, -92.312725 , Highway 6
5026869, 41.693982, -91.67258, 41.693786, -91.659124 , I-80 E
5024205, 41.77260674, -96.03752773, 41.75711494, -96.0337184 , Austin Ave
5025539, 41.747122, -92.312725, 41.74345825, -92.29183679 , Highway 6
5024204, 41.7871847, -96.04112463, 41.77260674, -96.03752773 , Austin Ave
5024203, 41.802995, -96.045626, 41.7871847, -96.04112463 , Austin Ave
5025534, 41.7464195, -92.4135665, 41.7463875, -92.393559 , Highway 6
5026865, 41.694113, -91.608871, 41.694235, -91.615265 , I-80 W
5024209, 41.70871265, -96.03117897, 41.692983, -96.031206 , Austin Ave
5025535, 41.7463875, -92.393559, 41.74620086, -92.37386497 , Highway 6
5024208, 41.72494125, -96.03108029, 41.70871265, -96.03117897 , Austin Ave
5025536, 41.74620086, -92.37386497, 41.74645419, -92.35206468 , Highway 6
5026867, 41.693959, -91.660625, 41.694203, -91.672226 , I-80 W
5024207, 41.74134267, -96.02983902, 41.72494125, -96.03108029 , Austin Ave
5025537, 41.74645419, -92.35206468, 41.74679857, -92.33229132 , Highway 6
5025530, 41.7459802, -92.49669075, 41.745966, -92.476992 , Highway 6
5026861, 41.694431, -91.644747, 41.693959, -91.660625 , I-80 W
5025531, 41.745966, -92.476992, 41.7461, -92.455005 , Highway 6
5026862, 41.687582, -91.634339, 41.694042, -91.63792 , US-218 N
5025532, 41.7461, -92.455005, 41.7463981, -92.4346669 , Highway 6
5026863, 41.700018, -91.641542, 41.694835, -91.638712 , I-380 S
5026864, 41.692578, -91.608391, 41.694367, -91.608351 , Coral Ridge Ave
5024202, 41.78101839, -96.03959871, 41.802995, -96.045626 , Austin Ave
5024201, 41.76615496, -96.0359472, 41.78101839, -96.03959871 , Austin Ave
5024200, 41.74981956, -96.03192529, 41.76615496, -96.0359472 , Austin Ave
5037505, 42.90820927, -94.09964505, 42.908161, -94.079355 , Kossuth Ave
5013559, 41.66362937, -95.68238761, 41.6590549, -95.66315017 , IA-44
5037504, 42.90828, -94.11947, 42.90820927, -94.09964505 , 100th St
5037503, 42.90832723, -94.14203366, 42.90828, -94.11947 , 100th St
5037502, 42.90828283, -94.16204234, 42.90832723, -94.14203366 , 100th St
5014887, 42.034619, -93.821891, 42.034597, -93.809366 , 220th St
5037509, 42.90782828, -94.01569801, 42.90777851, -93.9940483 , 100th St
5013555, 41.688415, -93.7152, 41.688488, -93.692376 , NW 70th Ave
5014886, 42.0106138, -93.6854302, 42.018407, -93.711493 , US-30 W
5037508, 42.90784154, -94.03595187, 42.90782828, -94.01569801 , County Hwy-C12
5013558, 41.66745149, -95.70258066, 41.66362937, -95.68238761 , IA-44
5014889, 42.018471, -93.712541, 42.01062501, -93.68641403 , US-30 E
5037507, 42.90802078, -94.05849411, 42.90784154, -94.03595187 , 100th St
5013557, 41.67326796, -95.72098265, 41.66745149, -95.70258066 , IA-44
5014888, 42.018407, -93.711493, 42.023161, -93.733181 , US-30 W
5037506, 42.908161, -94.079355, 42.90802078, -94.05849411 , 100th St
5013552, 41.68843, -93.7779505, 41.688351, -93.756107 , E 1st St
5014883, 42.079439, -93.7958732, 42.063732, -93.795848 , T Ave
5013551, 41.688375, -93.797728, 41.68843, -93.7779505 , E 1st St
5014882, 42.09486806, -93.79584531, 42.079439, -93.7958732 , T Ave
5013554, 41.688396, -93.736392, 41.688415, -93.7152 , NW 70th Ave
5014885, 42.031504, -93.795889, 42.032984, -93.797121 , 220th St
5013553, 41.688351, -93.756107, 41.688396, -93.736392 , NW 70th Ave
5014884, 42.063732, -93.795848, 42.048064, -93.795686 , T Ave
5037501, 42.90820742, -94.18236248, 42.90828283, -94.16204234 , 100th St
5013550, 41.688409, -93.81906, 41.688375, -93.797728 , 240th St
5014881, 42.11128632, -93.795908, 42.09486806, -93.79584531 , T Ave
5014880, 42.1271204, -93.79556671, 42.11128632, -93.795908 , T Ave
5025527, 41.74621644, -92.55912604, 41.746127, -92.5380945 , Highway 6
5025528, 41.746127, -92.5380945, 41.746095, -92.516418 , Highway 6
5025529, 41.746095, -92.516418, 41.7459802, -92.49669075 , Highway 6
5025523, 41.746037, -92.642397, 41.74608506, -92.61987301 , Highway 6
5026854, 41.71066029, -91.60809153, 41.693617, -91.608648 , Coral Ridge Ave
5025524, 41.74608506, -92.61987301, 41.74580557, -92.59982837 , Highway 6
5026855, 41.693617, -91.608648, 41.688464, -91.609089 , Coral Ridge Ave
5025525, 41.74580557, -92.59982837, 41.74586431, -92.5800559 , Highway 6
5025526, 41.74586431, -92.5800559, 41.74621644, -92.55912604 , Highway 6
5026857, 41.694054, -91.616723, 41.693878, -91.607981 , I-80 E
5026850, 41.769509, -91.619709, 41.758018, -91.607586 , County Road W60
5025520, 41.746115, -92.703139, 41.7460658, -92.6828078 , 6th Ave
5026851, 41.758018, -91.607586, 41.7429995, -91.60760726 , Highway 965 NE
5025521, 41.7460658, -92.6828078, 41.74603445, -92.66212124 , Highway 6
5026852, 41.7429995, -91.60760726, 41.726364, -91.60776 , Highway 965 S
5026853, 41.726364, -91.60776, 41.71066029, -91.60809153 , Coral Ridge Ave
5013527, 41.68838, -94.299774, 41.68838789, -94.27714574 , 240th St
5014858, 42.339763, -93.796321, 42.354334, -93.796438 , Briggs Woods Rd
5013526, 41.68841943, -94.32245757, 41.68838, -94.299774 , Highway 44
5014857, 42.325147, -93.796154, 42.339763, -93.796321 , Briggs Woods Rd
5013529, 41.68843423, -94.25766352, 41.68839038, -94.23810568 , 240th St
5013528, 41.68838789, -94.27714574, 41.68843423, -94.25766352 , 240th St
5014859, 42.354334, -93.796438, 42.368856, -93.796452 , Briggs Woods Rd
5013523, 41.689602, -94.381525, 41.6917584, -94.362111 , E Main St
5014854, 42.2789851, -93.79589047, 42.29421498, -93.79602497 , Briggs Woods Rd
5013522, 41.688003, -94.401858, 41.689602, -94.381525 , Highway 44
5014853, 42.262558, -93.795788, 42.2789851, -93.79589047 , Briggs Woods Rd
5013525, 41.69195078, -94.34100203, 41.68841943, -94.32245757 , Highway 44
5014856, 42.310527, -93.796143, 42.325147, -93.796154 , Briggs Woods Rd
5013524, 41.6917584, -94.362111, 41.69195078, -94.34100203 , E Main St
5014855, 42.29421498, -93.79602497, 42.310527, -93.796143 , Briggs Woods Rd
5014850, 42.21583257, -93.79548075, 42.23182397, -93.7956656 , Briggs Woods Rd
5013521, 41.68072931, -94.4182199, 41.688003, -94.401858 , State St
5014852, 42.247122, -93.79581, 42.262558, -93.795788 , Briggs Woods Rd
5013520, 41.6806687, -94.43885819, 41.68072931, -94.4182199 , State St
5014851, 42.23182397, -93.7956656, 42.247122, -93.79581 , Briggs Woods Rd
5025509, 41.746076, -92.571185, 41.745782, -92.590983 , Highway 6
5026847, 41.806928, -91.651973, 41.79433209, -91.64131867 , County Road W60
5025517, 41.746216, -92.716405, 41.74616, -92.742552 , 6th Ave
5026848, 41.79433209, -91.64131867, 41.78046301, -91.63265701 , County Road W60
5025518, 41.74616, -92.742552, 41.746145, -92.722515 , 6th Ave
5026849, 41.780463, -91.632657, 41.769509, -91.619709 , County Road W60
5025519, 41.746145, -92.722515, 41.746115, -92.703139 , 6th Ave
5025512, 41.74605137, -92.6359505, 41.746029, -92.656815 , Highway 6
5026843, 41.8632318, -91.675508, 41.84784, -91.675427 , 6th St SW
5025513, 41.746029, -92.656815, 41.7460546, -92.6769266 , Highway 6
5026844, 41.84784, -91.675427, 41.833255, -91.675568 , Highway 965 NW
5025514, 41.7460546, -92.6769266, 41.74609395, -92.69680204 , 6th Ave
5026845, 41.833255, -91.675568, 41.81735701, -91.66968497 , Highway 965 NW
5025515, 41.74609395, -92.69680204, 41.746216, -92.716405 , 6th Ave
5026846, 41.81735701, -91.66968497, 41.806928, -91.651973 , County Road W60
5026840, 41.90984568, -91.67623063, 41.89414237, -91.67601688 , 6th St SW
5025510, 41.745782, -92.590983, 41.74610525, -92.61345235 , Highway 6
5026841, 41.89414237, -91.67601688, 41.878521, -91.675858 , 6th St SW
5025511, 41.74610525, -92.61345235, 41.74605137, -92.6359505 , Highway 6
5026842, 41.878521, -91.675858, 41.8632318, -91.675508 , 6th St SW
5013519, 41.680749, -94.460298, 41.6806687, -94.43885819 , State St
5013538, 41.688455, -94.066912, 41.688453, -94.0447735 , 240th St
5014869, 42.022837, -93.652813, 42.022971, -93.673254 , Lincoln Way
5013537, 41.68844183, -94.08947109, 41.688455, -94.066912 , 240th St
5014868, 42.022884, -93.632904, 42.022837, -93.652813 , Lincoln Way
5013539, 41.688453, -94.0447735, 41.6884376, -94.0245983 , 240th St
5013534, 41.68835053, -94.15308654, 41.688356, -94.131127 , 240th St
5014865, 42.441719, -93.813466, 42.456148, -93.816079 , Briggs Woods Rd
5014864, 42.42887706, -93.80366503, 42.441719, -93.813466 , Briggs Woods Rd
5013536, 41.688425, -94.111427, 41.68844183, -94.08947109 , 240th St
5013535, 41.688356, -94.131127, 41.688425, -94.111427 , 240th St
5014866, 42.456148, -93.816079, 42.470795, -93.815856 , Superior St
5013530, 41.68839038, -94.23810568, 41.68837753, -94.21627038 , 240th St
5014861, 42.383748, -93.796143, 42.39826209, -93.79688047 , Briggs Woods Rd
5014860, 42.368856, -93.796452, 42.383748, -93.796143 , Briggs Woods Rd
5013532, 41.68840832, -94.19598067, 41.688397, -94.173831 , 240th St
5014863, 42.413602, -93.7968855, 42.42887706, -93.80366503 , Briggs Woods Rd
5013531, 41.68837753, -94.21627038, 41.68840832, -94.19598067 , 240th St
5014862, 42.39826209, -93.79688047, 42.413602, -93.7968855 , Briggs Woods Rd
5025505, 41.745945, -92.485698, 41.746108, -92.508347 , Highway 6
5026836, 41.935756, -91.676178, 41.951096, -91.677043 , 6th St SW
5025506, 41.746108, -92.508347, 41.746114, -92.528103 , Highway 6
5026837, 41.951096, -91.677043, 41.9658143, -91.6770465 , 6th St SW
5025507, 41.746114, -92.528103, 41.746191, -92.550245 , Highway 6
5026838, 41.9658143, -91.6770465, 41.976734, -91.680994 , 6th St NW
5025508, 41.746191, -92.550245, 41.746076, -92.571185 , Highway 6
5026839, 41.926265, -91.676389, 41.90984568, -91.67623063 , 6th St SW
5025501, 41.746421, -92.402311, 41.74634, -92.423188 , Highway 6
5026832, 41.8746506, -91.6758499, 41.889254, -91.675953 , 6th St SW
5025502, 41.74634, -92.423188, 41.746342, -92.443735 , Highway 6
5026833, 41.889254, -91.675953, 41.905236, -91.676157 , 6th St SW
5025503, 41.746342, -92.443735, 41.746027, -92.464772 , Highway 6
5026834, 41.905236, -91.676157, 41.919781, -91.676375 , 6th St SW
5026835, 41.919781, -91.676375, 41.935756, -91.676178 , 6th St SW
5026830, 41.84476748, -91.6754088, 41.86012985, -91.6754053 , Highway 965 NW
5025500, 41.746268, -92.381541, 41.746421, -92.402311 , Highway 6
5026831, 41.86012985, -91.6754053, 41.8746506, -91.6758499 , 6th St SW
5036229, 41.39164319, -91.55048141, 41.3768255, -91.5511733 , US-218 S
5036226, 41.438138, -91.551241, 41.42205, -91.551221 , US-218 S
5036227, 41.42205, -91.551221, 41.40722048, -91.550327 , US-218 S
5013589, 41.631154, -95.078142, 41.631155, -95.055567 , Highway 44
5013588, 41.63066073, -95.09898014, 41.631154, -95.078142 , Highway 44
5013585, 41.63986964, -95.15069861, 41.63093681, -95.13820472 , Highway 44
5036220, 41.435124, -91.550906, 41.45109243, -91.55005749 , US-218 N
5013584, 41.64524469, -95.16666354, 41.63986964, -95.15069861 , 1000th St
5036221, 41.45109243, -91.55005749, 41.467827, -91.549638 , US-218 N
5013587, 41.63057371, -95.11848431, 41.63066073, -95.09898014 , Highway 44
5013586, 41.63093681, -95.13820472, 41.63057371, -95.11848431 , Highway 44
5013581, 41.645453, -95.228404, 41.645417, -95.209019 , Highway 44
5036224, 41.46783, -91.549954, 41.453371, -91.550275 , US-218 S
5013580, 41.64552076, -95.24989045, 41.645453, -95.228404 , Highway 44
5013583, 41.645499, -95.188495, 41.64524469, -95.16666354 , 1000th St
5036222, 41.467827, -91.549638, 41.482064, -91.550839 , US-218 N
5013582, 41.645417, -95.209019, 41.645499, -95.188495 , Highway 44
5036223, 41.482679, -91.551223, 41.46783, -91.549954 , US-218 S
5024249, 41.79764199, -95.47957991, 41.78197438, -95.4774569 , Highway 37
5024248, 41.80357165, -95.49573345, 41.79764199, -95.47957991 , Highway 37
5024247, 41.809057, -95.514763, 41.80357165, -95.49573345 , Highway 37
5025578, 41.696175, -92.168024, 41.69622839, -92.19048764 , I-80 W
5025579, 41.69622839, -92.19048764, 41.69600347, -92.21203542 , I-80 W
5024242, 41.852843, -95.582401, 41.83989078, -95.57334601 , IA-37
5025575, 41.784655, -92.279248, 41.77011116, -92.27890608 , B Ave
5024240, 41.63496043, -96.00716992, 41.623961, -95.993316 , I-29 S
5025576, 41.77011116, -92.27890608, 41.75443696, -92.27884697 , B Ave
5025577, 41.75443696, -92.27884697, 41.742727, -92.27687 , B Ave
5024246, 41.809074, -95.537212, 41.809057, -95.514763 , Highway 37
5025570, 41.83822289, -92.27861996, 41.846431, -92.278437 , IA-21
5024245, 41.82152514, -95.54725805, 41.809074, -95.537212 , IA-37
5025571, 41.846431, -92.278437, 41.830484, -92.278619 , B Ave
5024244, 41.83080956, -95.5602543, 41.82152514, -95.54725805 , IA-37
5025572, 41.830484, -92.278619, 41.814903, -92.27893 , B Ave
5024243, 41.83989078, -95.57334601, 41.83080956, -95.5602543 , IA-37
5025573, 41.814903, -92.27893, 41.80013367, -92.2788595 , B Ave
5036217, 41.388983, -91.550309, 41.40453659, -91.54983437 , US-218 N
5036218, 41.40453659, -91.54983437, 41.4198795, -91.550747 , US-218 N
5036216, 41.37284486, -91.55105205, 41.388983, -91.550309 , US-218 N
5036219, 41.4198795, -91.550747, 41.435124, -91.550906 , US-218 N
5013596, 41.665844, -94.951748, 41.66686185, -94.92996804 , Highway 44
5013595, 41.65939495, -94.96745405, 41.665844, -94.951748 , Highway 44
5013597, 41.66686185, -94.92996804, 41.666827, -94.904533 , Highway 44
5013592, 41.631442, -95.011098, 41.64351616, -94.99998121 , Highway 44
5036213, 41.3203572, -91.55019507, 41.3328867, -91.5517896 , US-218 N
5013591, 41.631384, -95.034052, 41.631442, -95.011098 , Highway 44
5036214, 41.3413603, -91.5520905, 41.35716272, -91.55185129 , US-218 N
5013594, 41.65241358, -94.98551707, 41.65939495, -94.96745405 , Highway 44
5036211, 41.291624, -91.53364, 41.30614496, -91.53859404 , US-218 N
5013593, 41.64351616, -94.99998121, 41.65241358, -94.98551707 , Highway 44
5036212, 41.30614496, -91.53859404, 41.3203572, -91.55019507 , US-218 N
5024239, 41.646307, -96.021468, 41.63496043, -96.00716992 , I-29 S
5024238, 41.66026508, -96.03113289, 41.646307, -96.021468 , I-29 S
5013590, 41.631155, -95.055567, 41.631384, -95.034052 , Highway 44
5024237, 41.67557595, -96.03831148, 41.66026508, -96.03113289 , I-29 S
5024236, 41.691603, -96.042207, 41.67557595, -96.03831148 , I-29 S
5025567, 41.790827, -92.279189, 41.807253, -92.278858 , B Ave
5026898, 41.48187641, -91.27377389, 41.481068, -91.295653 , Highway 22
5025568, 41.807253, -92.278858, 41.82272498, -92.27871398 , B Ave
5026899, 41.481068, -91.295653, 41.482069, -91.316609 , Highway 22
5025569, 41.82272498, -92.27871398, 41.83822289, -92.27861996 , B Ave
5024231, 41.646582, -96.021439, 41.65921924, -96.03034403 , I-29 N
5025563, 41.78944319, -91.87219421, 41.801223, -91.874669 , 42nd Ave
5026894, 41.7019381, -91.5454706, 41.718982, -91.553776 , Dubuque St NE
5024230, 41.63486866, -96.00665987, 41.646582, -96.021439 , I-29 N
5025565, 41.75868831, -92.27889203, 41.774655, -92.279185 , B Ave
5025566, 41.774655, -92.279185, 41.790827, -92.279189 , B Ave
5024235, 41.7065934, -96.0439967, 41.691603, -96.042207 , I-29 S
5026890, 41.718982, -91.553776, 41.704883, -91.546661 , Dubuque St NE
5024234, 41.68775058, -96.04150915, 41.7064001, -96.0436643 , I-29 N
5025560, 41.76554117, -91.89288123, 41.764596, -91.875015 , Highway 6 Trl
5026891, 41.704883, -91.546661, 41.6907163, -91.5462076 , Dubuque St NE
5024233, 41.67358073, -96.03707504, 41.68775058, -96.04150915 , I-29 N
5025561, 41.764596, -91.875015, 41.775467, -91.863738 , Highway 6 Trl
5026892, 41.6907163, -91.5462076, 41.684397, -91.538144 , Dubuque St NE
5024232, 41.65921924, -96.03034403, 41.67358073, -96.03707504 , I-29 N
5025562, 41.775467, -91.863738, 41.78944319, -91.87219421 , US-151 N
5026893, 41.688201, -91.541338, 41.7019381, -91.5454706 , Dubuque St NE
5036206, 41.48965865, -91.65429625, 41.4893513, -91.6348824 , Highway 22
5036207, 41.4893513, -91.6348824, 41.4837374, -91.6181883 , Highway 22
5036204, 41.4858947, -91.6949895, 41.4894929, -91.6757842 , E Ave
5036205, 41.4894929, -91.6757842, 41.48965865, -91.65429625 , Highway 22
5013567, 41.64564594, -95.52516953, 41.647806, -95.504382 , 1000th St
5013566, 41.64576255, -95.54592629, 41.64564594, -95.52516953 , 1000th St
5013569, 41.64588127, -95.48295277, 41.645933, -95.461027 , 1000th St
5036208, 41.4837374, -91.6181883, 41.4828757, -91.5986359 , Highway 22
5013568, 41.647806, -95.504382, 41.64588127, -95.48295277 , 1000th St
5014899, 42.034855, -93.821331, 42.0351097, -93.84175189 , 220th St
5036209, 41.4828757, -91.5986359, 41.4795542, -91.5800075 , 1st St
5013563, 41.64608395, -95.60853575, 41.646102, -95.587945 , Highway 44
5014894, 42.03229885, -93.9664148, 42.03006996, -93.98663092 , 220th St
5037530, 42.46477, -92.449872, 42.464902, -92.458905 , US-20 W
5013562, 41.6460648, -95.6289172, 41.64608395, -95.60853575 , Highway 44
5014893, 42.03438397, -93.94417069, 42.03229885, -93.9664148 , 220th St
5013565, 41.645982, -95.568125, 41.64576255, -95.54592629 , 1000th St
5014896, 42.029708, -94.00845, 42.029688, -94.019908 , 220th St
5013564, 41.646102, -95.587945, 41.645982, -95.568125 , Highway 44
5014895, 42.03006996, -93.98663092, 42.029708, -94.00845 , 220th St
5014890, 42.034769, -93.880176, 42.034834, -93.900364 , 220th St
5036202, 41.188122, -91.810831, 41.176114, -91.818739 , Highway 1
5036203, 41.485816, -91.714779, 41.4858947, -91.6949895 , E Ave
5037533, 41.147882, -91.601101, 41.142887, -91.601136 , Graham Ave
5013561, 41.651535, -95.646519, 41.6460648, -95.6289172 , Highway 44
5014892, 42.03484987, -93.92211096, 42.03438397, -93.94417069 , 220th St
5037532, 41.142887, -91.601136, 41.147882, -91.601101 , Graham Ave
5013560, 41.6590549, -95.66315017, 41.651535, -95.646519 , IA-44
5014891, 42.034834, -93.900364, 42.03484987, -93.92211096 , 220th St
5036201, 41.20196565, -91.80332479, 41.188122, -91.810831 , Highway 1
5037531, 41.6874619, -91.5347412, 41.685793, -91.547017 , I-80 W
5024228, 41.603222, -95.965508, 41.615944, -95.98283 , I-29 N
5024227, 41.59090927, -95.95135038, 41.603222, -95.965508 , I-29 N
5024226, 41.57986048, -95.93662069, 41.59090927, -95.95135038 , I-29 N
5024225, 41.56912291, -95.92081695, 41.57986048, -95.93662069 , I-29 N
5025556, 41.774697, -91.975172, 41.77288596, -91.95587367 , Highway 6 Trl
5026887, 41.683957, -91.537535, 41.688201, -91.541338 , Dubuque St NE
5025557, 41.77288596, -91.95587367, 41.770529, -91.935885 , Highway 6 Trl
5025558, 41.770529, -91.935885, 41.769155, -91.915188 , Highway 6 Trl
5024229, 41.622635, -95.991232, 41.63486866, -96.00665987 , I-29 N
5024220, 41.606202, -95.97002746, 41.595068, -95.95642601 , I-29 S
5025552, 41.78932, -92.054816, 41.7890364, -92.03308985 , Highway 6 Trl
5026883, 41.613838, -91.521535, 41.599054, -91.514848 , Sand Rd SE
5025553, 41.7890364, -92.03308985, 41.783438, -92.01394 , Highway 6 Trl
5026884, 41.599054, -91.514848, 41.583963, -91.512057 , Sand Rd SE
5025554, 41.783438, -92.01394, 41.7791633, -91.99492684 , Highway 6 Trl
5026885, 41.583963, -91.512057, 41.56855572, -91.505609 , Sand Rd SE
5025555, 41.7791633, -91.99492684, 41.774697, -91.975172 , Highway 6 Trl
5026886, 41.56855572, -91.505609, 41.55250062, -91.50143933 , Sand Rd SE
5024224, 41.554922, -95.917209, 41.56912291, -95.92081695 , I-29 N
5024223, 41.574237, -95.928743, 41.554951, -95.917511 , I-29 S
5024222, 41.58426479, -95.94353884, 41.574237, -95.928743 , I-29 S
5025550, 41.78483879, -92.09412078, 41.789564, -92.074918 , Highway 6 Trl
5026881, 41.642875, -91.533516, 41.6283072, -91.5272711 , S Gilbert St
5024221, 41.595068, -95.956426, 41.58426479, -95.94353884 , I-29 S
5025551, 41.789564, -92.074918, 41.78932, -92.054816 , Highway 6 Trl
5026882, 41.6283072, -91.5272711, 41.613838, -91.521535 , S Gilbert St
5037527, 42.474796, -95.517879, 42.474793, -95.516654 , US-20 E
5013578, 41.64556, -95.291884, 41.64544873, -95.269808 , Highway 44
5013577, 41.645495, -95.313971, 41.64556, -95.291884 , Chatburn Ave
5013574, 41.64608151, -95.37729523, 41.64593055, -95.35585819 , 1000th St
5013573, 41.64589573, -95.39867933, 41.64608151, -95.37729523 , 1000th St
5013576, 41.646104, -95.335252, 41.645495, -95.313971 , Chatburn Ave
5013575, 41.64593055, -95.35585819, 41.646104, -95.335252 , 1000th St
5013570, 41.645933, -95.461027, 41.645968, -95.441631 , 1000th St
5013572, 41.6459405, -95.41935383, 41.64589573, -95.39867933 , 1000th St
5013571, 41.645968, -95.441631, 41.6459405, -95.41935383 , 1000th St
5037520, 42.037007, -95.399569, 42.037023, -95.398808 , M Ave
5024217, 41.60060281, -96.02213229, 41.58625962, -96.02683927 , Austin Ave
5025549, 41.77861054, -92.11244333, 41.78483879, -92.09412078 , Highway 6 Trl
5024215, 41.625079, -96.011889, 41.610556, -96.012107 , N Main St
5024214, 41.6398851, -96.0133814, 41.625079, -96.011889 , Austin Ave
5025545, 41.753132, -92.191975, 41.75847669, -92.17206446 , Highway 6 Trl
5026876, 41.59400088, -91.51382239, 41.60769652, -91.51970143 , Sand Rd SE
5025546, 41.75847669, -92.17206446, 41.765091, -92.152543 , Highway 6 Trl
5026877, 41.60769652, -91.51970143, 41.62252755, -91.52377103 , S Gilbert St
5024219, 41.617222, -95.984858, 41.606202, -95.97002746 , I-29 S
5025547, 41.765091, -92.152543, 41.772103, -92.131953 , Highway 6 Trl
